id,name,description,phonetic,grammatical_info,comment,source__id,language__id,varieties__ids,species__id,refs__ids
raphiceruscampestris-nmn-e-0,ǂài,,ǂìi,1/4,,,nmn-e,,raphiceruscampestris,traill1994[130]
raphionacmeburkei-nmn-e-0,ǁàn,,,3ii/2ii,,,nmn-e,,raphionacmeburkei,traill1994[104]
rhustenuinervis-nmn-e-0,ǂxâli,,,1/4,,,nmn-e,,rhustenuinervis,traill1994[136]
rhustenuinervis-nmn-e-1,ǁkx'àn,,,1/4,,,nmn-e,,rhustenuinervis,traill1994[112]
sagittariusserpentarius-nmn-e-0,ǀgā̰hũ,,,3i/3i,,,nmn-e,,sagittariusserpentarius,traill1994[207]
sansevieriaaethiopica-nmn-e-0,ǀxāi,,,1/4,,,nmn-e,,sansevieriaaethiopica,traill1994[59]
scarabaeidaesp-nmn-e-0,ǀgà̰hi-sí,"beetle (gen.), dung beetle (Scarabacidae Pachylomera)",,1/2ii,,,nmn-e,,scarabaeidaesp,traill1994[56]
scarabaeidaesp-nmn-e-1,ǀɢà̰hn-sí,"beetle, dung beetle",,1,Lokalane dialect variant,,nmn-e,,scarabaeidaesp,traill1994[62]
schmidtiapappophoroides-nmn-e-0,ǀá̰li ǃā̰hma,,,2ii,,,nmn-e,,schmidtiapappophoroides,traill1994[52]
scorpionessp-nmn-e-0,ǁâẽ,,,,,,nmn-e,,scorpionessp,traill1994[103]
securidacalongipedunculata-nmn-e-0,ǃkx'ábe,,,3i/2i,,,nmn-e,,securidacalongipedunculata,traill1994[84]
sennaitalica-nmn-e-0,'nâ̰n,,,3i,,,nmn-e,,sennaitalica,traill1994[194]
sidachysantha-nmn-e-0,ǃúu ǃòhbe,,,3ii/3ii,,,nmn-e,,sidachysantha,traill1994[78]
solanumcoccineum-nmn-e-0,ǃnúbi īhi,,,1/3ii,,,nmn-e,,solanumcoccineum,traill1994[96]
solpugidaesp-nmn-e-0,ǃâma ǂgá’ã,,,3ii/3ii,,,nmn-e,,solpugidaesp,traill1994[75]
sternocera-nmn-e-0,ǁɢòlo xòm,,,2ii/2ii,,,nmn-e,,sternocera,traill1994[116]
sternoceraorissa-nmn-e-0,ǁɢòlo xòm,,,2ii/2ii,,,nmn-e,,sternoceraorissa,traill1994[116]
streptopeliacapicola-nmn-e-0,dzá̰ũ,Cape turtle dove,,2i/2i,,,nmn-e,,streptopeliacapicola,"traill1994[164, 206]"
streptopeliacapicola-nmn-e-1,kâ ǁà̰le ǁgá̰u,"Cape turtle dove, lit. the Ehretia rigida -shitter",,3ii/3ii,,,nmn-e,,streptopeliacapicola,"traill1994[104, 206]"
struthiocamelus-nmn-e-1,qûje,,qójè,3i/2i,,,nmn-e,,struthiocamelus,traill1994[206]
suricatasuricata-nmn-e-0,ǃána,,,2ii/2ii,,,nmn-e,,suricatasuricata,traill1994[75]
suricatasuricata-nmn-e-1,gǀxáʼm-bà,,"""gǀxáʼm:à"" (  ̬ǀχáʼm:à)",3ii/3ii,diminutive,,nmn-e,,suricatasuricata,traill1994[60]
sylvicapragrimmia-nmn-e-0,ʘhháńn,,,3i/2i,,,nmn-e,,sylvicapragrimmia,traill1994[50]
synceruscaffer-nmn-e-0,ǀqhái,,,1,,,nmn-e,,synceruscaffer,traill1994[63]
talinumarnotii-nmn-e-0,ǁnà̰n (qáe),,,1/4,,,nmn-e,,talinumarnotii,"traill1994[127, 210]"
taurotragusoryx-nmn-e-0,ǃùm̀,,,3ii/2ii,,,nmn-e,,taurotragusoryx,traill1994[78]
tenarischlorantha-nmn-e-0,'ǃnúla,,,3i/2i,,,nmn-e,,tenarischlorantha,traill1994[99]
tenebrionidaesp-nmn-e-0,ǃóo-ǃôo,Toktokkie beetle (Tenebrionidae Tarsocnodes sp.),,3ii/3ii,,,nmn-e,,tenebrionidaesp,traill1994[77]
tenebrionidaesp-nmn-e-1,ʘhán ǀq’àn,"Toktokkie beetle, lit. ""duiker heart""",,2ii/2ii?,,,nmn-e,,tenebrionidaesp,traill1994[50]
tenebrionidaesp-nmn-e-2,ǂài ǀq’àn,"Toktokkie beetle, lit. ""steenbok heart"", also a species of bird",,2ii/2ii,,,nmn-e,,tenebrionidaesp,traill1994[130]
tenebrionidaesp-nmn-e-3,ǃnáɲa ǀè ǂqhùe,darkling beetle (Coleoptera Polyphaga Tenebrionidae Anomalipus elephas),,3ii/3ii,,,nmn-e,,tenebrionidaesp,traill1994[94]
terathopiusecaudatus-nmn-e-0,ǃàhã kú,,,3ii/3ii,,,nmn-e,,terathopiusecaudatus,traill1994[74]
terminaliasericea-nmn-e-0,ǂqháe,,,2ii/2ii,,,nmn-e,,terminaliasericea,traill1994[210]
tockusleucomelas-nmn-e-0,qùi,,,1/4,,,nmn-e,,tockusleucomelas,traill1994[206]
tockusnasutus-nmn-e-0,ǃábe,,,3i/2i,,,nmn-e,,tockusnasutus,traill1994[74]
tragelaphusstrepsiceros-nmn-e-0,dòõ-kà,,dõ̀:kà,2ii/2ii,,,nmn-e,,tragelaphusstrepsiceros,traill1994[158]
tribulusterrestris-nmn-e-0,ǁqá̰ba,,,3ii/3ii,,,nmn-e,,tribulusterrestris,traill1994[103]
trichophytonschoenleinii-nmn-e-0,thúa-tê,,,4,,,nmn-e,,trichophytonschoenleinii,traill1994[160]
tulostomalacticeps-nmn-e-0,ǂéẽ-ǂèẽ,puffball,,3ii,,,nmn-e,,tulostomalacticeps,traill1994[132]
tulostomalacticeps-nmn-e-1,ǃqhòbo-ǃqhòbo,puffball,,3ii/3ii,,,nmn-e,,tulostomalacticeps,traill1994[88]
turdoidesbicolor-nmn-e-0,"gkx'àmi (-kã́), gkx'àma-gà",pied babbler,,2ii/2ii,,,nmn-e,,turdoidesbicolor,"traill1994[176, 206]"
tylosemaesculentum-nmn-e-0,'ǁnā̰hn,,,3i,,,nmn-e,,tylosemaesculentum,traill1994[127]
tytoalba-nmn-e-0,ǀà̰ho,barn owl (Tyto capensis),,1/4,,,nmn-e,,tytoalba,"traill1994[54, 206]"
tytoalba-nmn-e-1,ǀqà̰ho,,,,variant of ǀà̰ho,,nmn-e,,tytoalba,"traill1994[62, 206]"
upupaepops-nmn-e-0,ǁà̰hla ǀíi-sê,,,3ii/3ii,,,nmn-e,,upupaepops,traill1994[104]
uraeginthusgranatinus-nmn-e-0,ǀà̰hm,,,1/4,,,nmn-e,,uraeginthusgranatinus,traill1994[53]
vanelluscoronatus-nmn-e-0,ǁn̥â̰ẽ,,,2i/2i,,,nmn-e,,vanelluscoronatus,traill1994[121]
viduamacroura-nmn-0,ǃâo ǂnúi,,,3ii/3ii,,,nmn-e,,viduamacroura,traill1994[76]
vignatriloba-nmn-e-0,ǀnā̰hn?,,,1/4,,,nmn-e,,vignatriloba,traill1994[67]
vulpeschama-nmn-e-0,ǂgó’u,,,1/4,,,nmn-e,,vulpeschama,traill1994[135]
wallerianutans-nmn-e-0,ǂgá'a tì,,,1/ 3ii/4,,,nmn-e,,wallerianutans,traill1994[133]
xerusinauris-nmn-e-0,tsàhna,,,2ii/2ii,,,nmn-e,,xerusinauris,traill1994[162]
xerusinauris-nmn-e-1,ǀxòo tsàhnà,,,2ii/2ii?,,,nmn-e,,xerusinauris,traill1994[59]
ziziphusmucronata-nmn-e-0,ǃái,,,1/4,,,nmn-e,,ziziphusmucronata,traill1994[210]
acinonyxjubatus-nmn-h-0,ǃqàhú,,ǃqà̤ù,1/4,,,nmn-h,,acinonyxjubatus,guldemannnaumann2011[]
alcelaphusbuselaphus-nmn-h-0,nǃàqí,,,1/4,,,nmn-h,,alcelaphusbuselaphus,guldemannnaumann2011[]
antidorcasmarsupialis-nmn-h-0,ǁóà,,,3i/2i,,,nmn-h,,antidorcasmarsupialis,guldemannnaumann2011[]
canismesomelas-nmn-h-0,ǃáòcè,,ǃàòʃè,3ii/2ii,,,nmn-h,,canismesomelas,guldemannnaumann2011[];traill1994[76]
caracalcaracal-nmn-h-0,qháà-ǂ''ùì,,,"3ii/3ii, 1/2ii, 1/4 ?",,,nmn-h,,caracalcaracal,guldemannnaumann2011[]
connochaetestaurinus-nmn-h-0,ǀàqrì,,,1/4,,,nmn-h,,connochaetestaurinus,guldemannnaumann2011[]
crocutacrocuta-nmn-h-0,léhùlú,,,3ii/2ii,,,nmn-h,,crocutacrocuta,guldemannnaumann2011[]
cynictispenicillata-nmn-h-0,nǁàqhbè,,,3ii/2ii,,,nmn-h,,cynictispenicillata,guldemannnaumann2011[]
dicerosbicornis-nmn-h-0,tshúkúdú,,,3ii/3ii,,,nmn-h,,dicerosbicornis,guldemannnaumann2011[]
felislybica-nmn-h-0,ʘqúú,,,2i/2i,,,nmn-h,,felislybica,guldemannnaumann2011[]
genettagenetta-nmn-h-0,nǃáqlà,,,3i/2i,,,nmn-h,,genettagenetta,guldemannnaumann2011[]
giraffacamelopardalis-nmn-h-0,ǁhùù,,,3i/2i,,,nmn-h,,giraffacamelopardalis,guldemannnaumann2011[]
hyaenabrunnea-nmn-h-0,gǂálécè,,,3ii/3ii,,,nmn-h,,hyaenabrunnea,guldemannnaumann2011[]
hystrixafricaeaustralis-nmn-h-0,"nǀúù, nǀóò",,,1/4,,,nmn-h,,hystrixafricaeaustralis,guldemannnaumann2011[]
lepussaxatilis-nmn-h-0,nǃùqù   ,hare,,1/4,,,nmn-h,,lepussaxatilis,guldemannnaumann2011[]
loxodontaafricana-nmn-h-0,ǂxùà,,,3ii/3ii,,,nmn-h,,loxodontaafricana,guldemannnaumann2011[]
manistemminckii-nmn-h-0,gǁ'òm̀,,,3i/2i,,,nmn-h,,manistemminckii,guldemannnaumann2011[]
mellivoracapensis-nmn-h-0,bàtshányè,,,"3ii/2ii, 3ii/3ii",,,nmn-h,,mellivoracapensis,guldemannnaumann2011[]
musindutus-nmn-h-0,tínǂóqè,mouse,,3i/2i,,,nmn-h,,musindutus,guldemannnaumann2011[]
musindutus-nmn-h-1,kínǂóqè   ,mouse,,3i/2i,,,nmn-h,,musindutus,guldemannnaumann2011[]
nycteristhebaica-nmn-h-0,mámáthòànè   ,bat,,3ii/3ii,,,nmn-h,,nycteristhebaica,guldemannnaumann2011[]
orycteropusafer-nmn-h-0,ǀqx'áè,,,3i/2i,,,nmn-h,,orycteropusafer,guldemannnaumann2011[]
oryxgazella-nmn-h-0,ǂxàm̀,,,"1/2ii, 3ii/2ii",,,nmn-h,,oryxgazella,guldemannnaumann2011[]
otocyonmegalotis-nmn-h-0,ǁ''àì,,,1/4,,,nmn-h,,otocyonmegalotis,guldemannnaumann2011[]
pantheraleo-nmn-h-0,ǀáqí,,,1/4,,,nmn-h,,pantheraleo,guldemannnaumann2011[]
pantheraparduspardus-nmn-h-0,tíǁùì,,,1/4,,,nmn-h,,pantheraparduspardus,guldemannnaumann2011[]
pantheraparduspardus-nmn-h-1,kíǁùì,,,1/4,,,nmn-h,,pantheraparduspardus,guldemannnaumann2011[]
papioursinus-nmn-h-0,ǀʾʾóm̀xà,,ǀʔóm̀χà,2ii/2ii,,,nmn-h,,papioursinus,guldemannnaumann2011[]
papioursinus-nmn-h-1,ǀ''àmè,,,3ii/3ii,,,nmn-h,,papioursinus,guldemannnaumann2011[]
pedetescapensis-nmn-h-0,nǀùqì,,,1/4,,,nmn-h,,pedetescapensis,guldemannnaumann2011[]
phacochoerusaethiopicus-nmn-h-0,qólòbè,,,3ii/3ii,,,nmn-h,,phacochoerusaethiopicus,guldemannnaumann2011[]
protelescristatus-nmn-h-0,ǀàhí,,,1/4,,,nmn-h,,protelescristatus,guldemannnaumann2011[]
raphiceruscampestris-nmn-h-0,ǂàì,,,1/4,,,nmn-h,,raphiceruscampestris,guldemannnaumann2011[]
suricatasuricata-nmn-h-0,ǃálà,,,2ii/2ii,,,nmn-h,,suricatasuricata,guldemannnaumann2011[]
sylvicapragrimmia-nmn-h-0,ʘhhúún,,,3i/2i,,,nmn-h,,sylvicapragrimmia,guldemannnaumann2011[]
taurotragusoryx-nmn-h-0,ǃóm̀,,,"1/2ii, 3ii/2ii",,,nmn-h,,taurotragusoryx,guldemannnaumann2011[]
tragelaphusstrepsiceros-nmn-h-0,dóǹgkà,,dóŋ̀kà,2ii/2ii,,,nmn-h,,tragelaphusstrepsiceros,guldemannnaumann2011[]
xerusinauris-nmn-h-0,básòsí,,,2ii/2ii,,,nmn-h,,xerusinauris,guldemannnaumann2011[]
acinonyxjubatus-nmn-t-0,ǃqàhún,,ǃqà̤ũ̀,3ii/4,,,nmn-t,,acinonyxjubatus,guldemannnaumann2011[]
alcelaphusbuselaphus-nmn-t-0,nǃàqí,,,1/4,,,nmn-t,,alcelaphusbuselaphus,guldemannnaumann2011[]
antidorcasmarsupialis-nmn-t-0,ǁóà,,ǁóà,3i/2i,,,nmn-t,,antidorcasmarsupialis,guldemannnaumann2011[]
canismesomelas-nmn-t-0,ǃáòsè,,,3ii/2ii,,,nmn-t,,canismesomelas,guldemannnaumann2011[]
caracalcaracal-nmn-t-0,qháà-ǂ''ùì,,,1/4,,,nmn-t,,caracalcaracal,guldemannnaumann2011[]
connochaetestaurinus-nmn-t-0,ǀàqlì,,,1/4,,,nmn-t,,connochaetestaurinus,guldemannnaumann2011[]
crocutacrocuta-nmn-t-0,gǁàhún,,,3ii/4,,,nmn-t,,crocutacrocuta,guldemannnaumann2011[]
cynictispenicillata-nmn-t-0,nǁàqhbè,,,3ii/2ii,,,nmn-t,,cynictispenicillata,guldemannnaumann2011[]
dicerosbicornis-nmn-t-0,ǀháí,,,1/?,,,nmn-t,,dicerosbicornis,guldemannnaumann2011[]
felislybica-nmn-t-0,ʘqúú,,,2i/2i,,,nmn-t,,felislybica,guldemannnaumann2011[]
genettagenetta-nmn-t-0,nǃáqlà,,,3i/2i,,,nmn-t,,genettagenetta,guldemannnaumann2011[]
giraffacamelopardalis-nmn-t-0,ǁhùùn,,,3i/2i,,,nmn-t,,giraffacamelopardalis,guldemannnaumann2011[]
hyaenabrunnea-nmn-t-0,gǀhálítê,,,3ii/3ii,,,nmn-t,,hyaenabrunnea,guldemannnaumann2011[]
hyaenabrunnea-nmn-t-1,gǂálésê,,,"3ii/3ii, 3ii/2ii",,,nmn-t,,hyaenabrunnea,guldemannnaumann2011[]
hystrixafricaeaustralis-nmn-t-0,nǀùùn,,,"1/?, 3ii/?",,,nmn-t,,hystrixafricaeaustralis,guldemannnaumann2011[]
lepussaxatilis-nmn-t-0,nǃùqùn,hare,,"1/4, 3ii/4",,,nmn-t,,lepussaxatilis,guldemannnaumann2011[]
loxodontaafricana-nmn-t-0,ǂxua,,,"3i/2i, 3i/3ii?",,,nmn-t,,loxodontaafricana,guldemannnaumann2011[]
manistemminckii-nmn-t-0,gǁ'òm̀,,,3i/2i,,,nmn-t,,manistemminckii,guldemannnaumann2011[]
mellivoracapensis-nmn-t-0,nǀa(h)lise ?,,,3ii/4,,,nmn-t,,mellivoracapensis,guldemannnaumann2011[]
mellivoracapensis-nmn-t-1,maxoxo,,,3ii/?,,,nmn-t,,mellivoracapensis,guldemannnaumann2011[]
musindutus-nmn-t-0,nǂúqyè,mouse,,3i/2i,,,nmn-t,,musindutus,guldemannnaumann2011[]
nycteristhebaica-nmn-t-0,dàqhńn(tê),,dà̰̰ń(tê),3ii/3ii,,,nmn-t,,nycteristhebaica,guldemannnaumann2011[]
orycteropusafer-nmn-t-0,ǀqx'áyè,,ǀqχʼájè,3i/2i,,,nmn-t,,orycteropusafer,guldemannnaumann2011[]
oryxgazella-nmn-t-0,ǂxàm̀,,,"1/4, 3ii/4",,,nmn-t,,oryxgazella,guldemannnaumann2011[]
otocyonmegalotis-nmn-t-0,ǁ''àì,,,"1/4, 3ii/4",,,nmn-t,,otocyonmegalotis,guldemannnaumann2011[]
pantheraleo-nmn-t-0,ǀáqí,,,1/4,,,nmn-t,,pantheraleo,guldemannnaumann2011[]
pantheraparduspardus-nmn-t-0,ǁùì,,,1/4,,,nmn-t,,pantheraparduspardus,guldemannnaumann2011[]
papioursinus-nmn-t-0,tshònì,,,3ii/3ii,,,nmn-t,,papioursinus,guldemannnaumann2011[]
pedetescapensis-nmn-t-0,nǀùqì,,,1/4,,,nmn-t,,pedetescapensis,guldemannnaumann2011[]
phacochoerusaethiopicus-nmn-t-0,qólòbè,,,3ii/3ii,,,nmn-t,,phacochoerusaethiopicus,guldemannnaumann2011[]
protelescristatus-nmn-t-0,ǀàhí,,,1/4,,,nmn-t,,protelescristatus,guldemannnaumann2011[]
raphiceruscampestris-nmn-t-0,ǂàì,,,1/4,,,nmn-t,,raphiceruscampestris,guldemannnaumann2011[]
suricatasuricata-nmn-t-0,ǃáná,,,2ii/2ii,,,nmn-t,,suricatasuricata,guldemannnaumann2011[]
sylvicapragrimmia-nmn-t-0,ʘhháńn,,,3i/2i,,,nmn-t,,sylvicapragrimmia,guldemannnaumann2011[]
taurotragusoryx-nmn-t-0,ǃòm̀,,,"3ii/2ii, 3ii/4",,,nmn-t,,taurotragusoryx,guldemannnaumann2011[]
tragelaphusstrepsiceros-nmn-t-0,dònggà,,dòŋgà,2ii/2ii,,,nmn-t,,tragelaphusstrepsiceros,guldemannnaumann2011[]
xerusinauris-nmn-t-0,gǀxáḿ-mà,,,2ii/2ii,"cf. East ǃXoon gǀxáʼm-ba ""suricate""",,nmn-t,,xerusinauris,guldemannnaumann2011[]
acaciaerioloba-nmn-w-0,ǁáá,,,3i/2i,,,nmn-w,,acaciaerioloba,guldemannnaumann2011[]
acanthosicyosnaudinianus-nmn-w-0,ǁáqǹn,,ǁáˁǹ,3i,,,nmn-w,,acanthosicyosnaudinianus,guldemannnaumann2011[]
acinonyxjubatus-nmn-w-0,gǃàqhà,, ̬ǃà̰̰à,3i/2i,,,nmn-w,,acinonyxjubatus,guldemannnaumann2011[]
alcelaphusbuselaphus-nmn-w-0,nǃàqì,,nǃàˁì,1/2ii,,,nmn-w,,alcelaphusbuselaphus,guldemannnaumann2011[]
antidorcasmarsupialis-nmn-w-0,ǁóà,,,3i/2i,,,nmn-w,,antidorcasmarsupialis,guldemannnaumann2011[]
atelerixfrontalis-nmn-w-0,ǃ'óbú,,,2i/2i,,,nmn-w,,atelerixfrontalis,guldemannnaumann2011[]
canismesomelas-nmn-w-0,gǀòú-qx'ùù,, ̬ǀòúqχʼù:,1/2ii,,,nmn-w,,canismesomelas,guldemannnaumann2011[]
caracalcaracal-nmn-w-0,qháà-ǂ''ùì,,,1/2ii,,,nmn-w,,caracalcaracal,guldemannnaumann2011[]
connochaetestaurinus-nmn-w-0,ǀàqrì,,ǀàˁɾì,1/2ii,,,nmn-w,,connochaetestaurinus,guldemannnaumann2011[]
crocutacrocuta-nmn-w-0,gǁàhú,, ̬ǁà̤ú,2i/2i,,,nmn-w,,crocutacrocuta,guldemannnaumann2011[]
cynictispenicillata-nmn-w-0,ǃqhàà-ǂábí,,,1/2ii,,,nmn-w,,cynictispenicillata,guldemannnaumann2011[]
dicerosbicornis-nmn-w-0,ǀháì,rhino,ǀʰî:,1/2ii,,,nmn-w,,dicerosbicornis,guldemannnaumann2011[]
felislybica-nmn-w-0,ʘqúú,,,2i/2i,,,nmn-w,,felislybica,guldemannnaumann2011[]
genettagenetta-nmn-w-0,sámá,,,2?/2?,,,nmn-w,,genettagenetta,guldemannnaumann2011[]
geochelonepardalis-nmn-w-0,nǁóè,,,3i/2i,,,nmn-w,,geochelonepardalis,guldemannnaumann2011[]
giraffacamelopardalis-nmn-w-0,ǁhùùn,,ǁʰũ̀:,3i/2i,,,nmn-w,,giraffacamelopardalis,guldemannnaumann2011[]
hyaenabrunnea-nmn-w-0,'nǀúhùn,,ʼnǀṳ̀ũ,1/2ii,,,nmn-w,,hyaenabrunnea,guldemannnaumann2011[]
hystrixafricaeaustralis-nmn-w-0,nǀùhùn,,nǀṳ̀ũ,1/2ii,,,nmn-w,,hystrixafricaeaustralis,guldemannnaumann2011[]
lepussaxatilis-nmn-w-0,nǃùqùn,hare,,1/2ii,,,nmn-w,,lepussaxatilis,guldemannnaumann2011[]
loxodontaafricana-nmn-w-0,ǂhhàbè,,ǂhàβè,3i/2i,,,nmn-w,,loxodontaafricana,guldemannnaumann2011[]
manistemminckii-nmn-w-0,gǁ'òm̀,,,3i/2i,,,nmn-w,,manistemminckii,guldemannnaumann2011[]
mellivoracapensis-nmn-w-0,ǀhhàrìsì,,,1/2ii,,,nmn-w,,mellivoracapensis,guldemannnaumann2011[]
musindutus-nmn-w-0,sínǂòqé,mouse,sínǂòˁ(w)é,3i/2i,,,nmn-w,,musindutus,guldemannnaumann2011[]
nycteristhebaica-nmn-w-0,sígǃàhbùkú,bat,sí ̬ǃà̤bùkú,1/2ii,,,nmn-w,,nycteristhebaica,guldemannnaumann2011[]
orycteropusafer-nmn-w-0,dz(h)òhè,,dʒ(ʰ)ò̤e,3i/2i,,,nmn-w,,orycteropusafer,guldemannnaumann2011[]
oryxgazella-nmn-w-0,ǂxàm̀,,ǂχàm̀,1/2ii,,,nmn-w,,oryxgazella,guldemannnaumann2011[]
otocyonmegalotis-nmn-w-0,nǁ''àì,,,1/2ii,,,nmn-w,,otocyonmegalotis,guldemannnaumann2011[]
pantheraleo-nmn-w-0,xáḿ,,,1/2ii,,,nmn-w,,pantheraleo,guldemannnaumann2011[]
pantheraparduspardus-nmn-w-0,síǁúì,,,1/2ii,,,nmn-w,,pantheraparduspardus,guldemannnaumann2011[]
papioursinus-nmn-w-0,ǁàhrùxà,,,2ii/2ii,there are no baboons in the West !Xoon area,,nmn-w,,papioursinus,guldemannnaumann2011[]
papioursinus-nmn-w-1,ǂàhà ǀàqà?,,ǂà̤a ǀàˁa ?,2ii/2ii,,,nmn-w,,papioursinus,guldemannnaumann2011[]
pedetescapensis-nmn-w-0,nǀùqì,,nǀùˁì,1/2ii,,,nmn-w,,pedetescapensis,guldemannnaumann2011[]
phacochoerusaethiopicus-nmn-w-0,kàhrì,,kà̤ɾì,1/2ii,,,nmn-w,,phacochoerusaethiopicus,guldemannnaumann2011[]
protelescristatus-nmn-w-0,nǃóqè,,nǃóˁè,3i/2i,,,nmn-w,,protelescristatus,guldemannnaumann2011[]
psammobatesoculiferus-nmn-w-0,sínǁàhèsí,,,1/2ii ?,,,nmn-w,,psammobatesoculiferus,guldemannnaumann2011[]
raphiceruscampestris-nmn-w-0,ǂáì,,ǂíì,1/2ii,,,nmn-w,,raphiceruscampestris,guldemannnaumann2011[]
struthiocamelus-nmn-w-0,qóyè,,qójè,3i/2i,,,nmn-w,,struthiocamelus,guldemannnaumann2011[]
suricatasuricata-nmn-w-0,nǁáú,,nǁáú,1/2ii,,,nmn-w,,suricatasuricata,guldemannnaumann2011[]
suricatasuricata-nmn-w-1,nǁáú-mà'àn,,nǁáúmàʼã̀,1.2ii/?,diminutive,,nmn-w,,suricatasuricata,guldemannnaumann2011[]
sylvicapragrimmia-nmn-w-0,ʘhhúún,,,3i/2i,,,nmn-w,,sylvicapragrimmia,guldemannnaumann2011[]
taurotragusoryx-nmn-w-0,"ǃóm̀, ǃúm̀",,,1/2ii,,,nmn-w,,taurotragusoryx,guldemannnaumann2011[]
tragelaphusstrepsiceros-nmn-w-0,xáì,,χáì,1/2ii,,,nmn-w,,tragelaphusstrepsiceros,guldemannnaumann2011[]
turdoidesbicolor-nmn-w-0,gqx'áú ǀê síǀhúú,"lit. ""dawn bird""",,3i/2i,,,nmn-w,,turdoidesbicolor,guldemannnaumann2011[]
xerusinauris-nmn-w-0,ǂxàm̀-nǁáú ,"lit. ""gemsbok suricate""",,,,,nmn-w,,xerusinauris,guldemannnaumann2011[]
giraffacamelopardalis-nso-0,thutlwa,,,,,,nso,,giraffacamelopardalis,kriel1991[78]
loxodontaafricana-nso-0,tlou,,,,,,nso,,loxodontaafricana,kriel1991[61]
manistemminckii-nso-0,"kgaga, kgwara",,,,,,nso,,manistemminckii,kriel1991[125]
orycteropusafer-nso-0,thakadu,,,,,,nso,,orycteropusafer,kriel1991[1]
pantheraleo-nso-0,tau,,,,,,nso,,pantheraleo,kriel1991[104]
pantheraparduspardus-nso-0,"nkwe, lengau",,,,,,nso,,pantheraparduspardus,kriel1991[102]
pedetescapensis-nso-0,"tšhipo, tola, kušu",,,,,,nso,,pedetescapensis,kriel1991[164]
taurotragusoryx-nso-0,"phofu, phohu",,,,,,nso,,taurotragusoryx,kriel1991[61]
tragelaphusstrepsiceros-nso-0,tholo,,,,,,nso,,tragelaphusstrepsiceros,kriel1991[100]
canismesomelas-shg-da-0,gǀire,,,,,,shg-da,,canismesomelas,fehnnotes
loxodontaafricana-shg-da-0,tcxoa~tchoa,,,,,,shg-da,,loxodontaafricana,fehnnotes
manistemminckii-shg-da-0,ŋǁami,,,,,,shg-da,,manistemminckii,fehnnotes
manistemminckii-shg-da-1,kime,,,,,,shg-da,,manistemminckii,fehnnotes
mellivoracapensis-shg-da-0,gǀarara,,,,,,shg-da,,mellivoracapensis,fehnnotes
orycteropusafer-shg-da-0,goo,,,,,,shg-da,,orycteropusafer,fehnnotes
papioursinus-shg-da-0,dziri,,,,,,shg-da,,papioursinus,fehnnotes
papioursinus-shg-da-1,gudo,,,,,,shg-da,,papioursinus,fehnnotes
papioursinus-shg-da-2,ookua,,,,,,shg-da,,papioursinus,fehnnotes
pedetescapensis-shg-da-0,ɟoo~djoo,,,,,,shg-da,,pedetescapensis,fehnnotes
phacochoerusaethiopicus-shg-da-0,ǁxuu~ǁhuu,,,,,,shg-da,,phacochoerusaethiopicus,fehnnotes
phacochoerusaethiopicus-shg-da-1,ŋgurube,,,,,,shg-da,,phacochoerusaethiopicus,fehnnotes
alcelaphusbuselaphus-shg-de-0,ǁxama,,,,,,shg-de,,alcelaphusbuselaphus,traillnotes
canismesomelas-shg-de-0,ǀgí:rē,,,,,,shg-de,,canismesomelas,traillnotes
caracalcaracal-shg-de-0,ǀnáò,,,,,,shg-de,,caracalcaracal,traillnotes
connochaetestaurinus-shg-de-0,ǀẽ̄:́,wildebeest,,,,,shg-de,,connochaetestaurinus,traillnotes
dicerosbicornis-shg-de-0,ǀhīí,rhinocerus,,,,,shg-de,,dicerosbicornis,traillnotes
giraffacamelopardalis-shg-de-0,ŋabee,,,,,,shg-de,,giraffacamelopardalis,traillnotes
hippopotamusamphibius-shg-de-0,xáō,,,,,,shg-de,,hippopotamusamphibius,traillnotes
hystrixafricaeaustralis-shg-de-0,ŋúe,,,,,,shg-de,,hystrixafricaeaustralis,traillnotes
loxodontaafricana-shg-de-0,tcxoa~tchoa,,,,,,shg-de,,loxodontaafricana,fehnnotes
manistemminckii-shg-de-0,ŋǁami,,,,,,shg-de,,manistemminckii,fehnnotes
mellivoracapensis-shg-de-0,gǀarakate,,,,,,shg-de,,mellivoracapensis,fehnnotes
mellivoracapensis-shg-de-1,ka:́nɛ̀,,,,,,shg-de,,mellivoracapensis,traillnotes
orycteropusafer-shg-de-0,góò,,,,,,shg-de,,orycteropusafer,traillnotes
oryxgazella-shg-de-0,ǀxô:,,,,,,shg-de,,oryxgazella,traillnotes
otocyonmegalotis-shg-de-0,ǁʔâ:,,,,,,shg-de,,otocyonmegalotis,traillnotes
pantheraleo-shg-de-0,xam,,,,,,shg-de,,pantheraleo,traillnotes
pantheraparduspardus-shg-de-0,ʔābá: dùm,,,,,,shg-de,,pantheraparduspardus,traillnotes
papioursinus-shg-de-0,boxum,,,,,,shg-de,,papioursinus,fehnnotes
pedetescapensis-shg-de-0,dyò:~zò,,,,,,shg-de,,pedetescapensis,traillnotes
phacochoerusaethiopicus-shg-de-0,ŋgurube,bushpig?,,,,,shg-de,,phacochoerusaethiopicus,fehnnotes
phacochoerusaethiopicus-shg-de-1,ǁxū:́ ,bushpig,,,,,shg-de,,phacochoerusaethiopicus,traillnotes
raphiceruscampestris-shg-de-0,gáĩ̀,,,,,,shg-de,,raphiceruscampestris,traillnotes
